artist,genre,title,album,lyrics,labels
Dolly Parton,Country,Rockin’ Years,Eagle When She Flies,everything mak proud man fantasies promising lot got stand rocking years rocking chairs rocking babies rock bye rock ages side together always hold tight love ask stand rocking years friend iubitor acolo vrea inimă loc vrea iubi vrea vrea sta rock bye rock veac cot cot vrea vrea vrea iubi vrea cere vrea intermediu rock rock vrea cere vrea intermediu rock rock rock vrea cere vrea vrea iubi vrea vrea sta balansare vrea vrea sta balansare lung balansr,"['Amazement', 'Joyful activation', 'Power', 'Solemnity', 'Tenderness']"
Stone Temple Pilots,Rock,Kitchenware & Candy Bars,Purple,spune merge dore dori dori dor sentiment neprietenos genunchi nefavorabile nevoie vinde dor cuvânt spune merge vinde vinde vinde vinde dori dore vrea dori dori dor,"['Calmness', 'Sadness', 'Solemnity']"
​​blink-182,Rock,Always,blink-182,oară destul muri sine revedere vrea duce gata haid noaptea vrea dor vrea spune bolnav lupta permite gata gata haid noaptea gust noapte oar destul,"['Sadness', 'Tenderness']"
The Charlatans,Rock,The Only One I Know,Some Friendly,onă com tak away onă know stitches see aching onă see turned tongue burned befor everybody knows pain burned befor everybody knows pain onă cries never opens eyes onă know wide awak away ona see street onă see carved way lume lume durere lume lume durere lume lume durere lume lume durere,"['Sadness', 'Tenderness']"
The Church,Rock,Almost With You,The Blurred Crusade,gusta frig luptă soare timp uita pleca servitoare departe lua lua aproape putea aproape gust victorie aproape vedea praf umple somn simți fior aproape visa rezervat prieten lua lua lua aproape putea aproape gust victorie aproape aproape putea aproape gust victorie aproape putea aproape gust victorie aproape aproape aproape,"['Amazement', 'Power', 'Solemnity', 'Tenderness', 'Tension']"
Tarrus Riley,Reggae,Don’t Come Back,Crown Love Riddim,adios amor revedere dragost adios amor lua jur lume sine simți chip linge programă crede singur putea iubi vrea rupe lucru Gwan go vrea vrea reveni gata gata liber deranj bun iubire trebui nici_un joc ship sinking Bail gon na drown cup overflowinge enough anytim decide pack Things leav com Back go Come Back cry fin com ready ready free go Come back around likkle finger lume sine simți chip linge programă crede singur putea iubi vrea rupe lucru vrea vrea bine,"['Nostalgia', 'Sadness', 'Tension']"
Desmond Dekker,Reggae,King Of Ska,King of Kings,tk tima tak tim king back takă tim got Know king back takă tima bewar right top know king Back rush man surely lose going burn skin like blazing fir takă tima tak tim king back takă tim got Know king back takă tima bewar right top know king vrea lua timp timp rege timp trebui timp timp timp timp timp vrea lua timp lua timp rege timp trebui timp,"['Calmness', 'Nostalgia', 'Power', 'Sadness', 'Solemnity']"
Creed,Rock,What’s This Life For,My Own Prison,deoarece sine suflet sine deoarece putea suflet inimă departe durere scop avion deoarece suflet inimă departe sine nici_un scor nenorocit deoarece domnie rege rege rege trebui nici_un scor nenorocit deoarece domnie rege rege trebui,"['Power', 'Sadness', 'Tenderness']"
Bauhaus,Rock,All We Ever Wanted Was Everything,The Sky’s Gone Out,dor jelly sunet tambur sunet tambur num cremă cremă cremă cremă,"['Sadness', 'Tension']"
Placebo,Rock,Special Needs,Sleeping With Ghosts,ecraniză argint vis oar oară nas nevoie special vis crede crede aroma vis obscen liber comportament blocă aroma vis obscen liber comportament vis fraier crede crede aroma vis obscen liber comportament vis crede crede aroma vis obscen liber comportament vis vis crede crede aroma,"['Nostalgia', 'Sadness', 'Tenderness', 'Tension']"
Lucky Dube,Reggae,How Will I Know?,Slave,lady love always night day peoplu told love another guy town news makes sad confused know know loves confused know loves really know loves confused hav tried get love gives draws time hav tried get dragoste singur tip femeie acum confuz spune tip trist confuz vrea vrea vrea vrea iubito vrea singur nevoie parte vrea vrea parte,"['Sadness', 'Tenderness']"
Kanye West,Hip-Hop,Wolves,The Life of Pablo,lost bea dancing acolo jos jur jur acolo acolo pierde acolo acolo acolo acolo pierde afla dovedi crede tati afla dovedi dovedi acum dovedi acum acum nevoie acum pierde părea nevoie fool eyes lie good true fire fight feel burning everything burning fly high wings might good true lost beat founde heartache know drawn lost beat Warm flesh unseasoned founde gaz Well found jesus nevoie acum pierde afla putea spune rahat ceai pizdă bic ciupercile niggas corny niggas corny nefericire vorbă niggas niggas sandw lume avantaj thugging spune sine Maria jur hoh hella lupie sine Maria club dragoste,"['Amazement', 'Nostalgia', 'Power', 'Tenderness']"
The Smiths,Rock,Panic,The World Won’t Listen,putea slip Wonder hopes may ri pie run safety town panic streets disco hang blessed music constantly play says nothing lif hang blessed music constantly play leeds slip provincial towns jog round hang dj dj dj,"['Power', 'Sadness', 'Tension']"
The Kinks,Rock,Shangri-La,Arthur (or the Decline and Fall of the British Empire),paradis foc recompensa munci tare laval curte visa papuc papuc foc ajunge scaun vechime vechime afla rod trebui trebui merge prime cap sperie sine timp trece datorie set casa nume casă fereastr spune lucru trebui spune linie bi ceai merge spune afacer fact gaz apă sperie sine nesigur feric pune foc ajunge lua loc afla vechi,"['Amazement', 'Calmness', 'Solemnity', 'Tenderness']"
The Mighty Diamonds,Reggae,Africa,When the Right Time Come (I Need a Roof),veni suna timp sclav vrea spere rugă vrea vedea soare ascensiune ucide oar sta jos aminti sclavie timp timp vrea veni moment potrivit vrea vedea africă timp sclav vrea spere rugă vrea vedea soare oar aminti om sclavie timp spere rugă vrea veni moment potrivit vedea vedea vedea sclavia,"['Nostalgia', 'Power', 'Solemnity']"
Coolio,Hip-Hop,Rollin’ With My Homies,Clueless (Original Motion Picture Soundtrack),lua plimbare soare lua parte rostogoli lov drept gata distreză trage parc putea vedea fund timp sine sine cerc sine cerc sine misiun vedea homie snoop gin suc Coolio flux părea noapte homies sorb noapte sorb yak noaptea apuca drum cpt bine sine timp arunca noaptea yak noaptea lua drum cpt bine yak noapte potrivire vecin noaptea moment potrivit gon na distra bine sar fund fund meci vest lua crenshaw ghic priv priv ochi spune wassup party Wanna kick ticket pass cup get twisted rollin homies said yak night roll straight old bent catching freak whole pack rats ass standing front drops ass let sistas onă tip says likes way woofers kick fall love trece merge direct prime fund cuz spune crips ajunge direct punct wassup vrei timp vorbi bout nuting sumping bine vrea vrea,"['Joyful activation', 'Tension']"
David Bowie,Rock,Girl Loves Me,★ (Blackstar),cheena sunet titi rotund om popo orb hol drac pleca frig porc spectacol sta copac castan drac fată loves loves cheena girl loves pleca du merge merge frig porc go go go go go go go hohon pleca cheena chodedesny rot rot libbilubbing devotchka garblege spatchko ded loves lună pleca drac pleca drac fată loves loves cheena girl loves pleca pleca drac,"['Tenderness', 'Tension']"
2Pac,Hip-Hop,The Rose That Grew From Concrete,The Rose That Grew From Concrete Vol. 1,scrie shakur interpreta conteton petal trandafir mare spune naib semn trandafir crește beton gong naib trandafir crește beton lucru crește loc spune naib naib crește trebui cunoaște problemă bine necrezut stil oferi trandafir crește beton vis provesă lege natură picior concret veni beton auzi trandafir crește beton lege haveni picior amuzant părea respira aer timp trandafir crește beton trandafir crește beton auzi lege picior amuzant sine părea respira aer curat timp trandafir crește beton vis proveni lege natură picior respira aer veni beton respira fapt trandafir respira aer transporta aer petal tenacitate ajunge soare bine petal deteriora,"['Amazement', 'Joyful activation', 'Power', 'Solemnity']"
Jimmy Cliff,Reggae,Born to win,"Oh, Jamaica",pierde jos arunca deoparte uhm uhm uhm daniel den bally whale singur putea win rejected yet Considered dead accused refused uhm uhm uhm stone Belly refused shall head stones fail caus alon win born win born win lost founde turned upsid accused refused uhm uhm uhm bally whale singur putea,"['Power', 'Solemnity']"
Elvis Presley,Rock,Burning Love, Walk a Mile in My Shoes: The Essential ’70s Masters,lord temperatura sine arde suflet gon na porca foc creier cale duce dulce lumină cer dragoste dulce luminez cere dragoste sine apropia ling acum corp simți greu respira piept domn arde dulce dragoste arde arde hunk dragoste hunk dragoste dragoste dragoste dragoste dragoste hunk hunk dragoste hunk dragoste Hunk hunk arding love Hunk hunk arding love Hunk hunk arding love Hunk hunk burning love Hunk hunk arding love Hunk hunk burning love Hunk hunk arding love Hunk hunk burning love Hunk hunk arding love Hunk hunk burning love Hunk hunk arde love arde Hunk arder dragoste,"['Solemnity', 'Tenderness']"
Placebo,Rock,Twenty Years,Once More With Feeling,merge vrea purta vrea purta merge bine sper ridă medicine show pauz designer trebui ochi merge bun start inimă rupt merge mic start inimă rupt merge pumn mic bun start rupt fals designer trebui ochi sine pauză designer merge aur vrea trece vrea termina repede merge sper putea trandafir lucru timp timp timp test vedere sunet truc,"['Calmness', 'Nostalgia', 'Sadness', 'Solemnity']"
The Church,Rock,To Be In Your Eyes,The Blurred Crusade,lonely hear sounde empty heart Beating night sad sad drum glistening dreams seems sun never comes sad reflection go Drifting skies eyes waking thidă aching breaking two space waste distance peoplu voices random choices foc arsura spirit vrea persoan ochi contempleză relocare imagine decoloră amintire greu putea lucru speră seamă ochi,"['Nostalgia', 'Sadness']"
Kanye West,Hip-Hop,Famous,The Life of Pablo,putea putea greu vrea liber vrea spune las beat rock cunosc bine simți taylor putea sex lua bun nebun bun putea kanye dor iubi bine propriu kin vină vrea bine propriu kin vină vrea bine propriu kin vrea bine propriu kin vină vrea bine propriu kin vină vrea bine propriu rud trece vrea pluti agent imobiliar ajută plat vrea muri copie jet zbură datorie personal pune cer soare ochi trez muri vrea ey bam bam bam bam dilla acum aer bam bam eiloyram ey ey ey ey bam bam eiloyram ey ey bam deget mijlociu aer bam eiloyram ey ey bam bam bam bam bam dilla bam bam eiloyram ey ey bam bam bam bam dild dapt bam bam eiloyram ey ey ey ey bam bam eiloyram ey ey bam lucru acum bam eiloyram ey ey bam bam bam bam bam dilla ayy opri lucru acum bam bam eiloyram ey bam bam bam bam dilla ey ey ey ey bam bam eiloyram ey ey bam drept bam eiloyram ey ey bam bam bam bam bam dilla vrea lume aer bam bam eiloyram ey ey ey bam bam bam bam dilla bam eiloyram ey ey ey bam bam bam bam dilla bam bam eiloyram ey ey ey bam bam bam bam dilla bam eiloyram ey ey ey bam bam bam bam dilla bam bam eiloyram ey ey ey bam bam bam bam dilla bam bam bine propriu rud bun vrea liber vrea,"['Power', 'Tension']"
Elvis Presley,Rock,In The Ghetto,From Elvis In Memphis,snow flies baby Child born ghetto hid cries caus onă thing need another little hungry mouth feed ghetto understand Child needs helping hand angry young man som day look bli see simply turn heads way well world turns hungry little boy runny street cold wi blows ghetto hunger burns roam streets night learns steal learns fight ghetto onă night desperation young man breaks away Gun steals car run get far hide cries crowd gathers round angry young man street Gun hand ghetto timp moare rece gri mic sine ghetou ghetou,"['Nostalgia', 'Sadness', 'Tenderness', 'Tension']"
Wu-Tang Clan,Hip-Hop,Impossible,Wu-Tang Forever,check check method thid shit right ona time try add niggas fiv search higher intelligence women walk around celibat living irrelevant benevolent king communicating dreams mental pictures painted allah heard seen everywher throughout troposferă termosferă imagină idee cristal clar locui optzeci depinde concentrare timp ochi microb microbi sonde lua sonerie microb lua imagine telespop glob microbi microb lua piesa telesped interior urech examină contaminat vaccinat fabrică autorizare autorizare opri inaugurar satan ajunge ucidă precum articol fizic diabolic molec ultim vizibil rom precum planet precum fotie molec precum rom precum rom precum fotă blasting unicron spacekny precum rom precum planet precum fotie blasting unicron spaceknight precum rom precum planet precum fotă blasting unicron rap plural capella cucere teren precum vrea rahat dres lovi lovitură liber somn somn instrument instrument regulă sine minte timp sine coleg verificare amanetelor sine presupune caz putea lucru sine veni timp vrea armă zbor atac teme cuvânt clar putea putea vremurile fulgii sufla fum oare sine uni timp folk sufla imposibili imposibil num jamie duce nigge inimă keeba vrea zeu nevoie lua timp drac baterie gură rahat cap scapi Iad futut merge bate vedea min jefu sublinie farmec bit energie spune god holdin seamă vechi lacri pantof atinge maxilar freca jur acolo plus paltoan albastru lua coc sine parte parte helen ketchup asasinare putea clasă pleca capitol sine mort doisprezece acum glob rat omor mare timp armă armă conflict,"['Power', 'Sadness', 'Solemnity', 'Tension']"
